,transfer time,request number,byte count,completion status
2017-6-27 0:50,1063,797,42086303,1
2017-6-27 1:00,4310,870,3051211350,0
2017-6-27 1:10,4177,1166,4696556424,1
2017-6-27 1:20,2164,1002,984435132,1
2017-6-27 1:30,2269,1011,1235985192,1
2017-6-27 1:40,2182,991,1021561168,0
2017-6-27 1:50,2417,1268,1228796249,0
2017-6-27 2:00,2588,1247,1650934015,0
2017-6-27 2:10,3471,2244,1560300657,1
2017-6-27 2:20,1730,883,1118771968,1
2017-6-27 2:30,1812,845,1218381004,1
2017-6-27 2:40,1768,956,1109771492,0
2017-6-27 2:50,1846,977,1161347280,1
2017-6-27 3:00,3353,2272,1685800801,0
2017-6-27 3:10,1887,1223,795280392,0
2017-6-27 3:20,1261,528,1471077216,0
2017-6-27 3:30,3610,670,4676829416,1
2017-6-27 3:40,1521,538,240912988,0
2017-6-27 3:50,1702,600,281847384,1
2017-6-27 4:00,1585,610,278538116,0
2017-6-27 4:10,2045,717,337822288,1
2017-6-27 4:20,1637,549,181666192,0
2017-6-27 4:30,1271,689,575631856,1
2017-6-27 4:40,952,581,114090768,0
2017-6-27 4:50,1217,764,528626022,1
2017-6-27 5:00,1319,639,333760668,1
2017-6-27 5:10,3153,1311,840421032,0
2017-6-27 5:20,1215,784,60537464,1
2017-6-27 5:30,1256,753,116432112,1
2017-6-27 5:40,1178,646,168610152,0
2017-6-27 5:50,1393,654,140647416,0
2017-6-27 6:00,1554,671,214727899,1
2017-6-27 6:10,1503,654,432232205,0
2017-6-27 6:20,1615,865,308047908,1
2017-6-27 6:30,1557,599,248832936,0
2017-6-27 6:40,1888,539,145416420,0
2017-6-27 6:50,1122,687,272462697,0
2017-6-27 7:00,1579,664,940384133,0
2017-6-27 7:10,1742,552,587121488,0
2017-6-27 7:20,1793,547,1291578664,0
2017-6-27 7:30,1487,444,1361857736,0
2017-6-27 7:40,1720,504,2780863192,0
2017-6-27 7:50,1594,483,2908262776,1
2017-6-27 8:00,1782,628,3085214572,1
2017-6-27 8:10,1697,669,1997298233,1
2017-6-27 8:20,1726,588,2970424152,0
2017-6-27 8:30,1456,633,420081300,0
2017-6-27 8:40,2508,819,3180829391,0
2017-6-27 8:50,1663,907,730656401,0
2017-6-27 9:00,2545,1310,1409681456,0
2017-6-27 9:10,1692,806,616581104,0
2017-6-27 9:20,1930,1045,975055684,1
2017-6-27 9:30,1986,893,1791167552,0
2017-6-27 9:40,1735,687,396071188,0
2017-6-27 9:50,1349,463,493563188,1
2017-6-27 10:00,1512,550,1482399257,1
2017-6-27 10:10,1468,605,339947606,0
2017-6-27 10:20,1314,652,265447348,1
2017-6-27 10:30,1339,732,162262864,1
2017-6-27 10:40,1568,1157,93104672,0
2017-6-27 10:50,965,656,261567294,1
2017-6-27 11:00,1372,536,909365817,1
2017-6-27 11:10,1856,840,957059444,0
2017-6-27 11:20,2195,1091,1089057752,0
2017-6-27 11:30,2317,1431,383241352,1
2017-6-27 11:40,1399,725,257285404,0
2017-6-27 11:50,870,422,100187913,0
2017-6-27 12:00,1669,595,1038090544,0
2017-6-27 12:10,1991,1153,409650658,0
2017-6-27 12:20,2105,1231,919232604,0
2017-6-27 12:30,2440,1641,495592160,1
2017-6-27 12:40,1443,557,227875628,0
2017-6-27 12:50,1058,469,46173628,0
2017-6-27 13:00,1800,424,1456974173,0
2017-6-27 13:10,3486,771,5324819246,1
2017-6-27 13:20,3057,779,3417820596,1
2017-6-27 13:30,1127,348,264089996,1
2017-6-27 13:40,1662,757,286955520,0
2017-6-27 13:50,1516,560,109327324,0
2017-6-27 14:00,4657,1792,1123190126,0
2017-6-27 14:10,2074,1350,379025440,0
2017-6-27 14:20,1800,999,379154340,1
2017-6-27 14:30,2218,929,2901510372,0
2017-6-27 14:40,1125,415,68577088,0
2017-6-27 14:50,3193,1122,851326565,0
2017-6-27 15:00,8068,7179,1004774227,0
2017-6-27 15:10,9240,7988,581306960,0
2017-6-27 15:20,7391,6826,533139388,0
2017-6-27 15:30,4496,1413,5431921824,1
2017-6-27 15:40,3104,1438,2422323732,0
2017-6-27 15:50,1132,364,793746152,0
2017-6-27 16:00,3308,1384,1225245513,0
2017-6-27 16:10,3724,1087,1825592144,0
2017-6-27 16:20,2147,669,768707108,1
2017-6-27 16:30,3441,551,1057861128,0
2017-6-27 16:40,3439,612,1705063576,0
2017-6-27 16:50,4879,646,1793901407,0
2017-6-27 17:00,3273,756,1330556164,1
2017-6-27 17:10,5950,1141,2646845047,0
2017-6-27 17:20,3658,564,1495808564,0
2017-6-27 17:30,1327,521,144768468,0
2017-6-27 17:40,5760,578,1649277368,0
2017-6-27 17:50,1368,476,556484063,0
2017-6-27 18:00,1293,590,168372452,0
2017-6-27 18:10,1721,627,627413520,1
2017-6-27 18:20,2330,605,804639940,0
2017-6-27 18:30,1752,565,1061034488,1
2017-6-27 18:40,1896,581,419576304,0
2017-6-27 18:50,1797,597,1701196151,1
2017-6-27 19:00,1790,588,870623040,0
2017-6-27 19:10,1806,675,1445188116,1
2017-6-27 19:20,1861,557,932260380,1
2017-6-27 19:30,1830,592,1229026288,1
2017-6-27 19:40,1891,606,826556692,0
2017-6-27 19:50,1958,797,959844733,0
2017-6-27 20:00,2390,1327,1163915176,0
2017-6-27 20:10,1950,765,1035926440,0
2017-6-27 20:20,1833,597,2347040408,0
2017-6-27 20:30,1352,585,1275673084,1
2017-6-27 20:40,1245,612,191383764,0
2017-6-27 20:50,1176,586,85612496,1
2017-6-27 21:00,1286,592,197040766,1
2017-6-27 21:10,1179,590,127008652,1
2017-6-27 21:20,1374,648,404771828,0
2017-6-27 21:30,1523,697,330480632,0
2017-6-27 21:40,1492,755,375173840,0
2017-6-27 21:50,1225,702,114774820,0
2017-6-27 22:00,1600,1016,594646106,1
2017-6-27 22:10,1185,697,243639168,1
2017-6-27 22:20,1098,731,173498792,1
2017-6-27 22:30,1214,697,402926586,1
2017-6-27 22:40,1171,749,940292916,0
2017-6-27 22:50,1164,684,75949248,1
2017-6-27 23:00,1181,677,205121710,1
2017-6-27 23:10,1109,766,121323564,1
2017-6-27 23:20,1140,802,363946337,1
2017-6-27 23:30,1285,713,288245976,1
2017-6-27 23:40,1179,665,42779772,0
2017-6-27 23:50,1123,685,45336540,1
2017-6-28 0:00,2300,1235,513278644,0
2017-6-28 0:10,1247,675,179048796,0
2017-6-28 0:20,1321,684,1610455900,1
2017-6-28 0:30,1135,506,194286652,1
2017-6-28 0:40,1114,768,42062524,0
2017-6-28 0:50,1138,750,43670564,0
2017-6-28 1:00,5095,943,5169303195,0
2017-6-28 1:10,5078,1205,7058620520,1
2017-6-28 1:20,4713,1123,5720480039,1
2017-6-28 1:30,4094,950,4000841700,1
2017-6-28 1:40,2346,817,1577379200,0
2017-6-28 1:50,2546,1224,1453176095,0
2017-6-28 2:00,2248,998,988433089,0
2017-6-28 2:10,1693,697,763174098,1
2017-6-28 2:20,1566,731,178615272,1
2017-6-28 2:30,1240,573,76584924,0
2017-6-28 2:40,1418,654,100913588,0
2017-6-28 2:50,1422,655,264256644,1
2017-6-28 3:00,2133,1438,526031120,0
2017-6-28 3:10,1127,603,116410184,0
2017-6-28 3:20,1248,474,1184403009,1
2017-6-28 3:30,3611,486,6023387720,1
2017-6-28 3:40,1153,427,250280380,0
2017-6-28 3:50,1039,431,120937196,1
2017-6-28 4:00,1214,462,188932500,0
2017-6-28 4:10,1128,451,205418360,1
2017-6-28 4:20,1263,488,331251696,1
2017-6-28 4:30,1380,635,430555432,1
2017-6-28 4:40,1119,521,146005484,0
2017-6-28 4:50,1298,651,358711464,1
2017-6-28 5:00,1920,883,734922714,1
2017-6-28 5:10,1844,963,612356560,0
2017-6-28 5:20,1380,504,256445612,1
2017-6-28 5:30,1413,369,239868872,1
2017-6-28 5:40,1457,467,408134904,0
2017-6-28 5:50,1347,510,244866388,1
2017-6-28 6:00,1791,667,209008442,0
2017-6-28 6:10,1554,680,435530166,1
2017-6-28 6:20,1464,608,259874816,1
2017-6-28 6:30,2302,657,347680536,1
2017-6-28 6:40,2238,679,175317904,0
2017-6-28 6:50,2215,693,572916448,0
2017-6-28 7:00,2037,710,341256368,0
2017-6-28 7:10,2026,432,802057584,0
2017-6-28 7:20,1844,511,667280528,0
2017-6-28 7:30,1606,392,1859819420,0
2017-6-28 7:40,1758,435,1994692188,0
2017-6-28 7:50,1935,384,2941275628,1
2017-6-28 8:00,1903,437,2713082996,0
2017-6-28 8:10,1721,582,1926298722,1
2017-6-28 8:20,1660,836,466303000,0
2017-6-28 8:30,1922,992,317735012,0
2017-6-28 8:40,1900,862,218017341,0
2017-6-28 8:50,1752,946,118058644,1
2017-6-28 9:00,3005,1563,556117695,0
2017-6-28 9:10,1901,1066,511297588,0
2017-6-28 9:20,1855,946,325673948,0
2017-6-28 9:30,2102,1165,363871396,1
2017-6-28 9:40,1431,595,118283344,0
2017-6-28 9:50,1266,659,337261816,1
2017-6-28 10:00,1111,303,59658648,1
2017-6-28 10:10,1157,474,311252461,1
2017-6-28 10:20,871,428,139250420,0
2017-6-28 10:30,1057,339,80139480,1
2017-6-28 10:40,989,340,50425344,0
2017-6-28 10:50,1184,346,222816383,0
2017-6-28 11:00,1179,340,609185236,1
2017-6-28 11:10,1305,396,183330270,0
2017-6-28 11:20,1687,328,141829280,0
2017-6-28 11:30,1718,528,342680292,1
2017-6-28 11:40,1188,507,139172092,0
2017-6-28 11:50,866,388,64380080,1
2017-6-28 12:00,2134,994,750241463,0
2017-6-28 12:10,2773,1090,1143793267,0
2017-6-28 12:20,2121,716,702415336,1
2017-6-28 12:30,2940,1695,804023556,0
2017-6-28 12:40,1437,519,295679396,1
2017-6-28 12:50,1575,424,997567892,1
2017-6-28 13:00,2008,468,1717797787,1
2017-6-28 13:10,4810,741,7256504136,1
2017-6-28 13:20,2353,1270,748684240,1
2017-6-28 13:30,1795,532,556227363,0
2017-6-28 13:40,1731,771,335327720,1
2017-6-28 13:50,2127,1218,336627858,0
2017-6-28 14:00,4419,1632,1328450520,0
2017-6-28 14:10,2104,962,1417096941,0
2017-6-28 14:20,1943,613,771250956,0
2017-6-28 14:30,2306,519,667017972,0
2017-6-28 14:40,1981,490,624999052,1
2017-6-28 14:50,2886,1061,826349596,0
2017-6-28 15:00,3080,1519,1100545980,0
2017-6-28 15:10,2306,570,1039305573,1
2017-6-28 15:20,2308,452,1462198844,0
2017-6-28 15:30,2700,733,2597582580,0
2017-6-28 15:40,2282,756,785440960,0
2017-6-28 15:50,1605,371,509892924,0
2017-6-28 16:00,3677,1744,1088180249,0
2017-6-28 16:10,3387,959,1684235428,0
2017-6-28 16:20,2504,849,1589247148,0
2017-6-28 16:30,3431,764,1823082288,0
2017-6-28 16:40,3537,796,1626392316,0
2017-6-28 16:50,3741,872,1679166516,0
2017-6-28 17:00,5522,788,4065364708,1
2017-6-28 17:10,5123,721,5732310070,0
2017-6-28 17:20,1355,455,35611244,0
2017-6-28 17:30,1346,514,489874216,0
2017-6-28 17:40,1247,529,119275028,1
2017-6-28 17:50,1225,548,415537756,1
2017-6-28 18:00,1436,502,148242246,0
2017-6-28 18:10,1941,520,905852640,1
2017-6-28 18:20,1818,524,302143372,0
2017-6-28 18:30,3242,528,383991070,1
2017-6-28 18:40,2031,516,331490344,0
2017-6-28 18:50,1790,553,570215835,1
2017-6-28 19:00,1920,549,740008493,0
2017-6-28 19:10,1722,546,482800669,1
2017-6-28 19:20,1834,495,715252818,0
2017-6-28 19:30,1910,581,544099342,1
2017-6-28 19:40,1866,601,359739040,0
2017-6-28 19:50,2244,1005,426527878,0
2017-6-28 20:00,2451,1297,669372578,0
2017-6-28 20:10,1762,698,380216412,0
2017-6-28 20:20,1797,705,447343344,1
2017-6-28 20:30,1761,632,548938980,0
2017-6-28 20:40,1700,679,602007101,0
2017-6-28 20:50,1722,644,772910750,1
2017-6-28 21:00,1835,666,750788890,0
2017-6-28 21:10,1533,635,418558748,1
2017-6-28 21:20,1231,601,121417716,0
2017-6-28 21:30,1808,734,575119168,1
2017-6-28 21:40,1332,718,122809820,0
2017-6-28 21:50,1164,638,58819376,1
2017-6-28 22:00,1230,633,238323273,1
2017-6-28 22:10,1152,643,176144816,1
2017-6-28 22:20,1129,686,126575648,1
2017-6-28 22:30,1226,663,294995180,1
2017-6-28 22:40,1196,702,51490972,0
2017-6-28 22:50,1197,713,280419559,0
2017-6-28 23:00,1181,683,315864244,1
2017-6-28 23:10,1105,706,154183960,1
2017-6-28 23:20,1213,808,133418524,1
2017-6-28 23:30,1146,717,224376092,1
2017-6-28 23:40,1121,705,55593724,0
2017-6-28 23:50,1070,715,57686964,1
2017-6-29 0:00,2308,1320,495085412,0
2017-6-29 0:10,1164,706,225544512,1
2017-6-29 0:20,1115,677,134110668,1
2017-6-29 0:30,1145,699,225013528,1
2017-6-29 0:40,1139,703,54239432,0
2017-6-29 0:50,1105,696,45498520,1
2017-6-29 1:00,4284,926,2727087937,0
2017-6-29 1:10,2863,974,2861634000,1
2017-6-29 1:20,2226,868,1431131152,1
2017-6-29 1:30,1736,772,801188328,1
2017-6-29 1:40,1729,765,668501031,0
2017-6-29 1:50,1976,1073,601301011,0
2017-6-29 2:00,2037,905,1004231666,0
2017-6-29 2:10,1883,953,820785734,1
2017-6-29 2:20,2128,1043,716499652,1
2017-6-29 2:30,1496,725,505344960,1
2017-6-29 2:40,1315,631,253490656,0
2017-6-29 2:50,1521,862,531326738,1
2017-6-29 3:00,2751,1914,454573972,0
2017-6-29 3:10,1418,438,143736208,0
2017-6-29 3:20,1198,412,801181380,1
2017-6-29 3:30,1178,592,638954652,1
2017-6-29 3:40,1522,467,192300316,0
2017-6-29 3:50,1948,455,283603176,0
2017-6-29 4:00,1209,604,280026385,0
2017-6-29 4:10,1255,540,589789969,1
2017-6-29 4:20,954,427,106027808,0
2017-6-29 4:30,2148,557,888431302,0
2017-6-29 4:40,1212,552,265747357,0
2017-6-29 4:50,1922,1262,146962396,1
2017-6-29 5:00,2621,1432,750523018,1
2017-6-29 5:10,1749,945,175016828,1
2017-6-29 5:20,1741,808,280922896,1
2017-6-29 5:30,1453,723,109711076,1
2017-6-29 5:40,1627,1005,117504760,0
2017-6-29 5:50,1736,929,826969060,1
2017-6-29 6:00,1199,610,193571386,1
2017-6-29 6:10,1301,580,526609110,0
2017-6-29 6:20,1009,393,259884320,1
2017-6-29 6:30,7056,362,621481637,0
2017-6-29 6:40,1744,434,200919840,0
2017-6-29 6:50,2127,1078,186616755,0
2017-6-29 7:00,2155,1569,416853634,0
2017-6-29 7:10,2646,1543,408587480,0
2017-6-29 7:20,2136,1580,385650528,0
2017-6-29 7:30,1937,1441,113029328,0
2017-6-29 7:40,1449,632,840995404,0
2017-6-29 7:50,1124,398,254002860,1
2017-6-29 8:00,1412,421,2387178338,1
2017-6-29 8:10,1489,775,441433576,0
2017-6-29 8:20,1840,655,641221364,1
2017-6-29 8:30,1772,490,940697756,0
2017-6-29 8:40,1282,500,224536991,0
2017-6-29 8:50,1226,589,586096626,0
2017-6-29 9:00,2270,1258,552857410,0
2017-6-29 9:10,1713,1037,260805601,0
2017-6-29 9:20,2000,1380,319459764,0
2017-6-29 9:30,1798,1130,335765192,1
2017-6-29 9:40,1529,932,89336324,0
2017-6-29 9:50,1392,665,92912400,0
2017-6-29 10:00,1022,337,112493757,0
2017-6-29 10:10,1224,336,468189980,0
2017-6-29 10:20,925,351,224564660,1
2017-6-29 10:30,1537,669,308657685,1
2017-6-29 10:40,1068,481,49186584,0
2017-6-29 10:50,1024,508,29080188,1
2017-6-29 11:00,1439,394,880865131,1
2017-6-29 11:10,1143,400,267863116,0
2017-6-29 11:20,1034,302,237718084,0
2017-6-29 11:30,1315,461,593211576,1
2017-6-29 11:40,1225,539,116046660,0
2017-6-29 11:50,967,389,269397439,1
2017-6-29 12:00,2379,1781,251836286,0
2017-6-29 12:10,1348,524,647919156,0
2017-6-29 12:20,1912,723,712477022,1
2017-6-29 12:30,3541,2245,792267576,1
2017-6-29 12:40,1363,383,190718678,0
2017-6-29 12:50,1127,334,101468000,0
2017-6-29 13:00,1439,432,916674202,1
2017-6-29 13:10,1905,493,2678429524,1
2017-6-29 13:20,1743,646,563310636,1
2017-6-29 13:30,1981,854,767938475,1
2017-6-29 13:40,1329,567,73470112,0
2017-6-29 13:50,1856,1189,62354961,0
2017-6-29 14:00,4787,1481,1423171378,0
2017-6-29 14:10,3492,1918,413350334,0
2017-6-29 14:20,3534,2867,284780852,0
2017-6-29 14:30,1606,974,85333984,0
2017-6-29 14:40,3332,1931,375311044,0
2017-6-29 14:50,2514,1685,678718680,0
2017-6-29 15:00,3630,2618,749746565,0
2017-6-29 15:10,1872,935,444212348,0
2017-6-29 15:20,2648,712,1100272192,0
2017-6-29 15:30,3156,1149,1594213008,1
2017-6-29 15:40,2664,1495,704985488,0
2017-6-29 15:50,1767,505,571121311,0
2017-6-29 16:00,3243,1488,1220832069,0
2017-6-29 16:10,5680,3233,1612101596,0
2017-6-29 16:20,4279,987,3808425372,0
2017-6-29 16:30,2964,1202,1275408152,0
2017-6-29 16:40,3350,1275,1423324880,0
2017-6-29 16:50,4992,1632,2272714200,0
2017-6-29 17:00,2725,794,1768460748,1
2017-6-29 17:10,2470,1593,121679984,0
2017-6-29 17:20,1410,496,219084412,1
2017-6-29 17:30,1191,520,75207983,0
2017-6-29 17:40,1212,528,48987328,0
2017-6-29 17:50,1445,463,63679344,0
2017-6-29 18:00,1417,498,111679388,0
2017-6-29 18:10,1735,567,560352124,1
2017-6-29 18:20,1820,548,366115972,0
2017-6-29 18:30,1903,578,810038180,0
2017-6-29 18:40,1773,534,567615608,0
2017-6-29 18:50,1951,543,797060591,0
2017-6-29 19:00,1867,546,729108456,1
2017-6-29 19:10,1829,548,783518660,1
2017-6-29 19:20,1745,590,416263344,1
2017-6-29 19:30,1695,613,536447760,1
2017-6-29 19:40,1763,593,558043900,0
2017-6-29 19:50,2172,964,564254419,0
2017-6-29 20:00,3199,2030,1012132200,0
2017-6-29 20:10,2690,1507,602964972,0
2017-6-29 20:20,2460,1743,847031524,0
2017-6-29 20:30,1863,904,1117422160,0
2017-6-29 20:40,1541,671,1100294723,0
2017-6-29 20:50,1463,635,851498023,0
2017-6-29 21:00,1251,685,238221691,0
2017-6-29 21:10,1117,692,52145252,1
2017-6-29 21:20,1274,733,695407840,1
2017-6-29 21:30,1581,768,837585392,1
2017-6-29 21:40,1404,854,344716184,0
2017-6-29 21:50,1164,735,675614948,0
2017-6-29 22:00,1163,721,186901811,0
2017-6-29 22:10,1110,739,36342272,0
2017-6-29 22:20,1109,744,375406608,0
2017-6-29 22:30,1640,824,748961408,0
2017-6-29 22:40,1749,807,860627556,0
2017-6-29 22:50,1656,777,423608147,1
2017-6-29 23:00,1581,829,284224221,1
2017-6-29 23:10,1570,799,124100520,1
2017-6-29 23:20,1556,746,609842926,1
2017-6-29 23:30,2200,1180,1187210043,1
2017-6-29 23:40,1596,1127,631971852,0
2017-6-29 23:50,1555,1163,311165368,0
2017-6-30 0:00,2564,1684,964605990,0
2017-6-30 0:10,1943,1075,917948286,0
2017-6-30 0:20,1070,802,589702688,0
2017-6-30 0:30,1509,1052,1156494172,0
2017-6-30 0:40,1583,1094,694814984,0
2017-6-30 0:50,1547,1133,343898800,1
2017-6-30 1:00,2073,1223,1663657895,0
2017-6-30 1:10,4370,1236,4831893320,0
2017-6-30 1:20,4307,1235,5476097977,0
2017-6-30 1:30,4162,1305,5028626120,0
2017-6-30 1:40,2094,1174,1014282784,0
2017-6-30 1:50,2265,1472,696301751,0
2017-6-30 2:00,2891,1866,1786052780,0
2017-6-30 2:10,2414,1482,851348952,0
2017-6-30 2:20,1638,864,583135808,0
2017-6-30 2:30,1522,760,617993744,0
2017-6-30 2:40,1746,944,948607452,0
2017-6-30 2:50,1153,743,280321264,0
2017-6-30 3:00,1761,1217,585299064,0
2017-6-30 3:10,1840,1357,388991805,0
2017-6-30 3:20,1127,699,105197436,0
2017-6-30 3:30,783,544,247178100,0
2017-6-30 3:40,1306,780,1227545848,0
2017-6-30 3:50,2326,1490,1776350748,0
2017-6-30 4:00,8272,3925,5834639384,0
2017-6-30 4:10,5231,3468,2104753556,0
2017-6-30 4:20,1258,1070,160146280,0
2017-6-30 4:30,1421,541,925497996,1
2017-6-30 4:40,1341,717,294643628,0
2017-6-30 4:50,1063,489,346088269,1
2017-6-30 5:00,1840,589,523792200,1
2017-6-30 5:10,1769,675,425078764,0
2017-6-30 5:20,1386,721,114697224,1
2017-6-30 5:30,1827,880,227379155,1
2017-6-30 5:40,1396,791,169695804,0
2017-6-30 5:50,1611,864,348490263,1
2017-6-30 6:00,2180,915,645494830,0
2017-6-30 6:10,1238,542,407196691,0
2017-6-30 6:20,860,565,154263751,1
2017-6-30 6:30,2738,365,229925306,1
2017-6-30 6:40,1086,468,245371136,0
2017-6-30 6:50,924,751,364343224,0
2017-6-30 7:00,1055,949,142482599,0
2017-6-30 7:10,1028,723,371394976,0
2017-6-30 7:20,927,630,526510196,1
2017-6-30 7:30,837,665,491402460,1
2017-6-30 7:40,852,533,368224788,0
2017-6-30 7:50,1016,750,231947840,1
2017-6-30 8:00,836,555,559951468,1
2017-6-30 8:10,946,540,556174881,1
2017-6-30 8:20,861,585,200175860,1
2017-6-30 8:30,1054,627,520622600,0
2017-6-30 8:40,817,533,522175747,0
2017-6-30 8:50,902,516,639084108,1
2017-6-30 9:00,1497,1133,366345145,0
2017-6-30 9:10,917,576,1229985172,0
2017-6-30 9:20,922,562,619222588,1
2017-6-30 9:30,2510,677,761588848,0
2017-6-30 9:40,904,779,542940372,0
2017-6-30 9:50,1084,790,696823704,1
2017-6-30 10:00,860,700,255194987,1
2017-6-30 10:10,1885,563,1357525789,0
2017-6-30 10:20,1374,560,323118544,1
2017-6-30 10:30,1182,573,259624646,1
2017-6-30 10:40,1349,797,474644662,0
2017-6-30 10:50,1629,655,518320232,0
2017-6-30 11:00,1490,601,1162585358,1
2017-6-30 11:10,1162,445,385041428,0
2017-6-30 11:20,1511,564,358748929,0
2017-6-30 11:30,1489,697,253086398,1
2017-6-30 11:40,1246,723,236824454,0
2017-6-30 11:50,1167,465,911828544,1
2017-6-30 12:00,1463,847,1199081069,1
2017-6-30 12:10,1552,873,484112665,0
2017-6-30 12:20,2310,1130,650035053,0
2017-6-30 12:30,1815,1256,427178348,0
2017-6-30 12:40,1209,932,152116020,0
2017-6-30 12:50,1524,1150,753805888,1
2017-6-30 13:00,2003,1163,1488274832,0
2017-6-30 13:10,2589,1515,1734840256,1
2017-6-30 13:20,2601,1726,1332974454,0
2017-6-30 13:30,9526,4042,5280229255,0
2017-6-30 13:40,6898,3641,2084362652,0
2017-6-30 13:50,1770,1154,371021650,0
2017-6-30 14:00,2752,821,1393696396,0
2017-6-30 14:10,2351,555,860729066,1
2017-6-30 14:20,1571,621,533203328,1
2017-6-30 14:30,1057,455,332919543,0
2017-6-30 14:40,1369,545,589425059,0
2017-6-30 14:50,2002,758,400608820,0
2017-6-30 15:00,1278,512,916778822,0
2017-6-30 15:10,1229,461,200620808,0
2017-6-30 15:20,1364,608,525940248,0
2017-6-30 15:30,2157,652,695327816,0
2017-6-30 15:40,1317,492,483276832,0
2017-6-30 15:50,1333,671,538803972,1
2017-6-30 16:00,1904,1135,803011476,0
2017-6-30 16:10,2804,839,1447448740,0
2017-6-30 16:20,1865,538,660732096,1
2017-6-30 16:30,2681,546,1754410676,1
2017-6-30 16:40,2650,675,1251294356,0
2017-6-30 16:50,2476,598,965707676,1
2017-6-30 17:00,2253,1079,1150615655,1
2017-6-30 17:10,718,537,61158792,1
2017-6-30 17:20,830,576,540803496,1
2017-6-30 17:30,1961,773,2042193452,1
2017-6-30 17:40,1796,974,682496120,0
2017-6-30 17:50,1358,943,262654180,1
2017-6-30 18:00,930,485,327446139,1
2017-6-30 18:10,1338,506,1406094704,1
2017-6-30 18:20,1250,468,529249876,1
2017-6-30 18:30,1260,478,526350328,1
2017-6-30 18:40,1246,482,578804744,0
2017-6-30 18:50,1342,486,952833551,1
2017-6-30 19:00,1399,449,581289080,0
2017-6-30 19:10,2062,496,836359948,0
2017-6-30 19:20,1245,472,585716664,1
2017-6-30 19:30,1299,467,568459808,1
2017-6-30 19:40,1230,502,594987948,0
2017-6-30 19:50,1344,553,705778890,0
2017-6-30 20:00,2053,1202,796274098,0
2017-6-30 20:10,1269,484,760878892,1
2017-6-30 20:20,1235,527,677598856,1
2017-6-30 20:30,1261,478,750576840,1
2017-6-30 20:40,1278,481,676805372,0
2017-6-30 20:50,1260,469,713172904,1
2017-6-30 21:00,1418,507,1062679851,1
2017-6-30 21:10,1197,541,832198624,1
2017-6-30 21:20,1363,558,823004096,0
2017-6-30 21:30,1573,611,1097240744,0
2017-6-30 21:40,1539,653,910343852,0
2017-6-30 21:50,1210,515,740139868,0
2017-6-30 22:00,1282,489,850915252,0
2017-6-30 22:10,1268,480,1122907528,0
2017-6-30 22:20,1258,523,847343880,0
2017-6-30 22:30,1465,539,1748305440,0
2017-6-30 22:40,1011,469,376888488,0
2017-6-30 22:50,697,467,39053132,0
2017-6-30 23:00,832,481,521626030,0
2017-6-30 23:10,716,480,155032112,0
2017-6-30 23:20,672,468,44166972,0
2017-6-30 23:30,700,479,195618464,1
2017-6-30 23:40,647,506,25393616,0
2017-6-30 23:50,653,543,21866852,1
